0,wrd_length,total_char,syl_count,syl_sum,sentiment
"For roughly the Return occupies    eight Books, and Penelope and the Suitors sixteen.","[3, 7, 3, 6, 8, 5, 5, 3, 8, 3, 3, 7, 7]",68,[1 2 1 2 3 1 1 1 3 1 1 2 2],21,-0.1
I believe this to be substantially correct.,"[1, 7, 4, 2, 2, 13, 7]",36,[1 3 1 1 1 5 2],14,0.0
"Lastly, to deal with a very unimportant point, I observe that the Leipsic Teubner edition of 894 makes Books ii.","[6, 2, 4, 4, 1, 4, 11, 5, 1, 7, 4, 3, 7, 7, 7, 2, 3, 5, 5, 2]",90,[2 1 2 1 1 2 4 1 1 2 1 1 2 2 3 1 0 1 1 1],30,-0.26
and iii.,"[3, 3]",6,[1 1],2,0.0
end with a comma.,"[3, 4, 1, 5]",13,[1 1 1 2],5,0.0
"Stops are things of such far more recent date than the ""Odyssey,"" that there does not seem much use in adhering to the text in so small a matter; still, from a spirit of mere conservatism, I have preferred to do so.","[5, 3, 6, 2, 4, 3, 4, 6, 4, 4, 3, 7, 4, 5, 4, 3, 4, 4, 3, 2, 8, 2, 3, 4, 2, 2, 5, 1, 6, 5, 4, 1, 6, 2, 4, 12, 1, 4, 9, 2, 2, 2]",167,"[1 1 1 1 1 1 1 2 1 1 1 3 1 1 0 1 1 1 1 1 3 1 1 1 1 1 1 1 2 1 1 1 2 1 1 4 1
 1 2 1 1 1]",52,0.00714285714286
Why [Greek] at the beginnings of Books ii.,"[3, 5, 2, 3, 10, 2, 5, 2]",32,[1 1 1 1 3 1 1 1],10,0.0
"and viii., and [Greek], at the beginning of Book vii.","[3, 4, 3, 5, 2, 3, 9, 2, 4, 3]",38,[1 1 1 1 1 1 3 1 1 1],12,0.0
"should have initial capitals in an edition far too careful to admit a supposition of inadvertence, when [Greek] at the beginning of Books vi.","[6, 4, 7, 8, 2, 2, 7, 3, 3, 7, 2, 5, 1, 11, 2, 12, 4, 5, 2, 3, 9, 2, 5, 2]",114,[1 1 4 3 1 1 3 1 1 3 1 2 1 4 1 4 1 1 1 1 3 1 1 1],42,0.0
"and xiii., and [Greek] at the beginning of Book xvii.","[3, 4, 3, 5, 2, 3, 9, 2, 4, 4]",39,[1 1 1 1 1 1 3 1 1 1],12,0.0
"have no initial capitals, I cannot determine.","[4, 2, 7, 8, 1, 3, 3, 9]",37,[1 1 4 3 1 1 1 3],15,0.0
"No other Books of the ""Odyssey"" have initial capitals except the three mentioned unless the first word of the Book is a proper name.","[2, 5, 5, 2, 3, 7, 4, 7, 8, 6, 3, 5, 9, 6, 3, 5, 4, 2, 3, 4, 2, 1, 6, 4]",106,[1 2 1 1 1 3 1 4 3 2 1 1 2 2 1 1 1 1 1 1 1 1 2 1],36,0.078125
S. BUTLER.,"[1, 6]",7,[0 2],2,0.0
"July 25, 1900.","[4, 2, 4]",10,[2 0 0],2,0.0
"PREFACE TO SECOND EDITION  Butler's Translation of the ""Odyssey"" appeared originally in 1900, and The Authoress of the Odyssey in 1897.","[7, 2, 6, 7, 6, 2, 11, 2, 3, 7, 8, 10, 2, 4, 3, 3, 9, 2, 3, 7, 2, 4]",110,[2 1 2 3 2 0 3 1 1 3 3 5 1 0 1 1 3 1 1 3 1 0],38,0.1875
"In the preface to the new edition of ""The Authoress"", which is published simultaneously with this new edition of the Translation, I have given some account of the genesis of the two books.","[2, 3, 7, 2, 3, 3, 7, 2, 3, 9, 5, 2, 9, 14, 4, 4, 3, 7, 2, 3, 11, 1, 4, 5, 4, 7, 2, 3, 7, 2, 3, 3, 5]",151,[1 1 2 1 1 1 3 1 1 3 1 1 2 5 1 1 1 3 1 1 3 1 1 2 1 2 1 1 3 1 1 1 1],51,0.136363636364
"The size of the original page has been reduced so as to make both books uniform with Butler's other works; and, fortunately, it has been possible, by using a smaller type, to get the same number of words into each page, so that the references remain good, and, with the exception of a few minor alterations and rearrangements now to be enumerated so far as they affect the Translation, the new editions are faithful reprints of the original editions, with misprints and obvious errors corrected--no attempt having been made to edit them or to bring them up to date.","[3, 4, 2, 3, 8, 4, 3, 4, 7, 2, 2, 2, 4, 4, 5, 7, 4, 6, 2, 5, 5, 3, 11, 2, 3, 4, 8, 2, 5, 1, 7, 4, 2, 3, 3, 4, 6, 2, 5, 4, 4, 4, 2, 4, 3, 10, 6, 4, 3, 4, 3, 9, 2, 1, 3, 5, 11, 3, 14, 3, 2, 2, 10, 2, 3, 2, 4, 6, 3, 11, 3, 3, 8, 3, 8, 8, 2, 3, 8, 8, 4, 9, 3, 7, 6, 9, 2, 7, 6, 4, 4, 2, 4, 4, 2, 2, 5, 4, 2, 2, 4]",454,"[1 1 1 1 4 1 1 1 2 1 1 1 1 1 1 3 1 2 0 2 1 1 5 1 1 1 2 1 2 1 2 1 1 1 1 1 2
 1 1 2 2 1 1 1 1 3 2 1 1 1 1 3 1 1 1 2 4 1 5 1 1 1 4 1 1 1 1 2 1 3 1 1 3 1
 2 2 1 1 4 3 1 2 1 2 2 2 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1]",153,0.131643356643
(a) The Index has been revised.,"[1, 3, 5, 3, 4, 7]",23,[1 1 2 1 1 2],8,0.0
"(b) Owing to the reduction in the size of the page it has been necessary to shorten some of the headlines, and here advantage has been taken of various corrections of and additions to the headlines and shoulder-notes made by Butler in his own copies of the two books.","[1, 5, 2, 3, 9, 2, 3, 4, 2, 3, 4, 2, 3, 4, 9, 2, 7, 4, 2, 3, 9, 3, 4, 9, 3, 4, 5, 2, 7, 11, 2, 3, 9, 2, 3, 9, 3, 14, 4, 2, 6, 2, 3, 3, 6, 2, 3, 3, 5]",215,"[0 2 1 1 3 1 1 1 1 1 1 1 1 1 4 1 2 1 1 1 3 1 1 3 1 1 2 1 2 3 1 1 3 1 1 3 1
 3 1 1 2 1 1 1 2 1 1 1 1]",71,0.2
"(c) For the most part each of the illustrations now occupies a page, whereas in the original editions they generally appeared two on the page.","[1, 3, 3, 4, 4, 4, 2, 3, 13, 3, 8, 1, 4, 7, 2, 3, 8, 8, 4, 9, 8, 3, 2, 3, 4]",114,[0 1 1 1 1 2 1 1 4 1 3 1 1 3 1 1 4 3 1 4 3 1 1 1 1],42,0.308333333333
It has been necessary to reduce the plan of the House of Ulysses.,"[2, 3, 4, 9, 2, 6, 3, 4, 2, 3, 5, 2, 7]",52,[1 1 1 4 1 2 1 1 1 1 1 1 2],18,0.0
"On page 153 of ""The Authoress"" Butler says: ""No great poet would compare his hero to a paunch full of blood and fat, cooking before the fire (xx, 24-28).""","[2, 4, 3, 2, 3, 9, 6, 4, 2, 5, 4, 5, 7, 3, 4, 2, 1, 6, 4, 2, 5, 3, 3, 7, 6, 3, 4, 2, 5]",116,[1 1 0 1 1 3 2 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 1 2 2 1 1 0 0],34,-0.025
"This passage is not given in the abridged Story of the ""Odyssey"" at the beginning of the book, but in the Translation it occurs in these words:  ""Thus he chided with his heart, and checked it into endurance, but he tossed about as one who turns a paunch full of blood and fat in front of a hot fire, doing it first on one side then on the other, that he may get it cooked as soon as possible; even so did he turn himself about from side to side, thinking all the time how, single-handed as he was, he should contrive to kill so large a body of men as the wicked suitors.""","[4, 7, 2, 3, 5, 2, 3, 8, 5, 2, 3, 7, 2, 3, 9, 2, 3, 4, 3, 2, 3, 11, 2, 6, 2, 5, 5, 4, 2, 6, 4, 3, 5, 3, 7, 2, 4, 9, 3, 2, 6, 5, 2, 3, 3, 5, 1, 6, 4, 2, 5, 3, 3, 2, 5, 2, 1, 3, 4, 5, 2, 5, 2, 3, 4, 4, 2, 3, 5, 4, 2, 3, 3, 2, 6, 2, 4, 2, 8, 4, 2, 3, 2, 4, 7, 5, 4, 4, 2, 4, 8, 3, 3, 4, 3, 13, 2, 2, 3, 2, 6, 8, 2, 4, 2, 5, 1, 4, 2, 3, 2, 3, 6, 7]",442,"[1 2 1 1 2 1 1 2 2 1 1 3 1 1 3 1 1 1 1 1 1 3 1 2 1 1 1 1 1 1 1 1 2 1 1 1 2
 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1
 1 1 1 1 2 2 1 1 1 1 2 2 1 1 1 1 2 1 1 1 1 3 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1
 1 1 2]",141,0.148469387755
"It looks as though in the interval between the publication of ""The Authoress"" (1897) and of the Translation (1900) Butler had changed his mind; for in the first case the comparison is between Ulysses and a paunch full, etc., and in the second it is between Ulysses and a man who turns a paunch full, etc.","[2, 5, 2, 6, 2, 3, 8, 7, 3, 11, 2, 3, 9, 4, 3, 2, 3, 11, 4, 6, 3, 7, 3, 4, 3, 2, 3, 5, 4, 3, 10, 2, 7, 7, 3, 1, 6, 4, 3, 3, 2, 3, 6, 2, 2, 7, 7, 3, 1, 3, 3, 5, 1, 6, 4, 3]",237,"[1 1 1 1 1 1 3 2 1 4 1 1 3 0 1 1 1 3 0 2 1 1 1 1 1 1 1 1 1 1 4 1 2 2 1 1 1
 1 1 1 1 1 2 1 1 2 2 1 1 1 1 1 1 1 1 1]",73,0.2375
The second comparison is perhaps one which a great poet might make.,"[3, 6, 10, 2, 7, 3, 5, 1, 5, 4, 5, 4]",55,[1 2 4 1 2 1 1 1 2 1 1 1],18,0.4
"In seeing the works through the press I have had the invaluable assistance of Mr. A. T. Bartholomew of the University Library, Cambridge, and of Mr. Donald S. Robertson, Fellow of Trinity College, Cambridge.","[2, 6, 3, 5, 7, 3, 5, 1, 4, 3, 3, 10, 10, 2, 2, 1, 1, 11, 2, 3, 10, 7, 9, 3, 2, 2, 6, 1, 9, 6, 2, 7, 7, 9]",164,[1 1 1 1 1 1 1 1 1 1 1 3 3 1 0 1 0 4 1 1 5 3 2 1 1 0 2 0 3 2 1 3 2 2],52,0.0
To both these friends I give my most cordial thanks for the care and skill exercised by them.,"[2, 4, 5, 7, 1, 4, 2, 4, 7, 6, 3, 3, 4, 3, 5, 9, 2, 4]",75,[1 1 1 2 1 1 1 1 3 1 1 1 1 1 1 3 1 1],23,0.35
"Mr. Robertson has found time for the labour of checking and correcting all the quotations from and references to the ""Iliad"" and ""Odyssey,"" and I believe that it could not have been better performed.","[2, 9, 3, 5, 4, 3, 3, 6, 2, 8, 3, 10, 3, 3, 10, 4, 3, 10, 2, 3, 5, 3, 7, 3, 1, 7, 4, 2, 5, 3, 4, 4, 6, 9]",159,[0 3 1 1 1 1 1 2 1 2 1 3 1 1 3 1 1 3 1 1 3 1 3 1 1 3 1 1 1 1 1 1 2 2],51,0.5
"It was, I know, a pleasure for him; and it would have been a pleasure also for Butler if he could have known that his work was being shepherded by the son of his old friend, Mr. H. R. Robertson, who more than half a century ago was a fellow-student with him at Cary's School of Art in Streatham Street, Bloomsbury.","[2, 3, 1, 4, 1, 8, 3, 3, 3, 2, 5, 4, 4, 1, 8, 4, 3, 6, 2, 2, 5, 4, 5, 4, 3, 4, 3, 5, 10, 2, 3, 3, 2, 3, 3, 6, 2, 1, 1, 9, 3, 4, 4, 4, 1, 7, 3, 3, 1, 14, 4, 3, 2, 4, 2, 6, 2, 3, 2, 9, 6, 10]",244,"[1 1 1 1 1 3 1 1 1 1 1 1 1 1 3 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 0
 0 0 3 1 1 1 1 1 3 2 1 1 4 1 1 1 2 0 1 1 1 1 3 1 3]",79,0.144444444444
HENRY FESTING JONES.,"[5, 7, 5]",17,[2 2 1],5,0.0
"120 MAIDA VALE, W.9.","[3, 5, 4, 3]",15,[0 2 1 0],3,0.0
"4th December, 1921.","[3, 8, 4]",15,[0 3 0],3,0.0
THE ODYSSEY   Book I  THE GODS IN COUNCIL--MINERVA'S VISIT TO ITHACA--THE CHALLENGE FROM TELEMACHUS TO THE SUITORS.,"[3, 7, 4, 1, 3, 4, 2, 7, 7, 2, 5, 2, 6, 3, 9, 4, 10, 2, 3, 7]",91,[1 3 1 1 1 1 1 2 3 0 2 1 3 1 2 1 4 1 1 2],32,0.0
"Tell me, O Muse, of that ingenious hero who travelled far and wide after he had sacked the famous town of Troy.","[4, 2, 1, 4, 2, 4, 9, 4, 3, 9, 3, 3, 4, 5, 2, 3, 6, 3, 6, 4, 2, 4]",87,[1 1 1 1 1 1 3 2 1 2 1 1 1 2 1 1 1 1 2 1 1 1],28,0.25
"Many cities did he visit, and many were the nations with whose manners and customs he was acquainted; moreover he suffered much by sea while trying to save his own life and bring his men safely home; but do what he might he could not save his men, for they perished through their own sheer folly in eating the cattle of the Sun-god Hyperion; so the god prevented them from ever reaching home.","[4, 6, 3, 2, 5, 3, 4, 4, 3, 7, 4, 5, 7, 3, 7, 2, 3, 10, 8, 2, 8, 4, 2, 3, 5, 6, 2, 4, 3, 3, 4, 3, 5, 3, 3, 6, 4, 3, 2, 4, 2, 5, 2, 5, 3, 4, 3, 3, 3, 4, 8, 7, 5, 3, 5, 5, 2, 6, 3, 6, 2, 3, 7, 8, 2, 3, 3, 9, 4, 4, 4, 8, 4]",314,"[2 2 1 1 2 1 2 1 1 2 1 1 2 1 2 1 1 2 3 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 3 1 1 1 1 2 3 1 1 1 2 1 1 2 3 1]",98,0.425
"Tell me, too, about all these things, oh daughter of Jove, from whatsoever source you may know them.","[4, 2, 3, 5, 3, 5, 6, 2, 8, 2, 4, 4, 10, 6, 3, 3, 4, 4]",78,[1 1 1 2 1 1 1 1 2 1 1 1 3 1 1 1 1 1],22,0.0
"So now all who escaped death in battle or by shipwreck had got safely home except Ulysses, and he, though he was longing to return to his wife and country, was detained by the goddess Calypso, who had got him into a large cave and wanted to marry him.","[2, 3, 3, 3, 7, 5, 2, 6, 2, 2, 9, 3, 3, 6, 4, 6, 7, 3, 2, 6, 2, 3, 7, 2, 6, 2, 3, 4, 3, 7, 3, 8, 2, 3, 7, 7, 3, 3, 3, 3, 4, 1, 5, 4, 3, 6, 2, 5, 3]",198,"[1 1 1 1 2 2 1 1 1 1 2 1 1 3 1 2 2 1 1 1 1 1 2 1 2 1 1 1 1 2 1 2 1 1 2 3 1
 1 1 1 2 1 1 1 1 1 1 2 1]",65,0.357142857143
"But as years went by, there came a time when the gods settled that he should go back to Ithaca; even then, however, when he was among his own people, his troubles were not yet over; nevertheless all the gods had now begun to pity him except Neptune, who still persecuted him without ceasing and would not let him get home.","[3, 2, 5, 4, 2, 5, 4, 1, 4, 4, 3, 4, 7, 4, 2, 6, 2, 4, 2, 6, 4, 4, 7, 4, 2, 3, 5, 3, 3, 6, 3, 8, 4, 3, 3, 4, 12, 3, 3, 4, 3, 3, 5, 2, 4, 3, 6, 7, 3, 5, 10, 3, 7, 7, 3, 5, 3, 3, 3, 3, 4]",254,"[1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 2 1 3 1 1 1 2 1 1 1 1 1 1 1 1 2 4
 1 1 1 1 1 2 1 2 1 2 2 1 1 3 1 2 3 1 1 1 1 1 1 1]",81,0.166666666667
"Now Neptune had gone off to the Ethiopians, who are at the world's end, and lie in two halves, the one looking West and the other East.","[3, 7, 3, 4, 3, 2, 3, 10, 3, 3, 2, 3, 5, 2, 3, 3, 3, 2, 3, 6, 3, 3, 7, 4, 3, 3, 5, 4]",105,[1 2 1 1 1 1 1 4 1 1 1 1 1 0 1 1 1 1 1 1 1 1 2 1 1 1 2 2],34,-0.125
"{1} He had gone there to accept a hecatomb of sheep and oxen, and was enjoying himself at his festival; but the other gods met in the house of Olympian Jove, and the sire of gods and men spoke first.","[1, 2, 3, 4, 5, 2, 6, 1, 8, 2, 5, 3, 4, 3, 3, 8, 7, 2, 3, 8, 3, 3, 5, 4, 3, 2, 3, 5, 2, 8, 4, 3, 3, 4, 2, 4, 3, 3, 5, 5]",154,"[0 1 1 1 1 1 2 1 3 1 1 1 2 1 1 2 2 1 1 3 1 1 2 1 1 1 1 1 1 4 1 1 1 1 1 1 1
 1 1 1]",51,0.208333333333
"At that moment he was thinking of Aegisthus, who had been killed by Agamemnon's son Orestes; so he said to the other gods:  ""See now, how men lay blame upon us gods for what is after all nothing but their own folly.","[2, 4, 6, 2, 3, 8, 2, 9, 3, 3, 4, 6, 2, 9, 2, 3, 7, 2, 2, 4, 2, 3, 5, 4, 3, 3, 3, 3, 3, 5, 4, 2, 4, 3, 4, 2, 5, 3, 7, 3, 5, 3, 5]",167,"[1 1 2 1 1 2 1 3 1 1 1 1 1 4 0 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 2
 1 2 1 1 1 2]",55,0.0916666666667
"Look at Aegisthus; he must needs make love to Agamemnon's wife unrighteously and then kill Agamemnon, though he knew it would be the death of him; for I sent Mercury to warn him not to do either of these things, inasmuch as Orestes would be sure to take his revenge when he grew up and wanted to return home.","[4, 2, 9, 2, 4, 5, 4, 4, 2, 9, 2, 4, 13, 3, 4, 4, 9, 6, 2, 4, 2, 5, 2, 3, 5, 2, 3, 3, 1, 4, 7, 2, 4, 3, 3, 2, 2, 6, 2, 5, 6, 8, 2, 7, 5, 2, 4, 2, 4, 3, 7, 4, 2, 4, 2, 3, 6, 2, 6, 4]",245,"[1 1 3 1 1 1 1 1 1 4 0 1 4 1 1 1 4 1 1 1 1 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 1
 2 1 1 1 3 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1]",79,0.5
"Mercury told him this in all good will but he would not listen, and now he has paid for everything in full.""","[7, 4, 3, 4, 2, 3, 4, 4, 3, 2, 5, 3, 6, 3, 3, 2, 3, 4, 3, 10, 2, 4]",84,[3 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 4 1 1],28,0.525
"Then Minerva said, ""Father, son of Saturn, King of kings, it served Aegisthus right, and so it would any one else who does as he did; but Aegisthus is neither here nor there; it is for Ulysses that my heart bleeds, when I think of his sufferings in that lonely sea-girt island, far away, poor man, from all his friends.","[4, 7, 4, 6, 3, 2, 6, 4, 2, 5, 2, 6, 9, 5, 3, 2, 2, 5, 3, 3, 4, 3, 4, 2, 2, 3, 3, 9, 2, 7, 4, 3, 5, 2, 2, 3, 7, 4, 2, 5, 6, 4, 1, 5, 2, 3, 10, 2, 4, 6, 8, 6, 3, 4, 4, 3, 4, 3, 3, 7]",247,"[1 3 1 2 1 1 2 1 1 1 1 1 3 1 1 1 1 1 2 1 1 1 0 1 1 1 1 3 1 2 1 1 1 1 1 1 2
 1 1 2 1 1 1 1 1 1 3 1 1 3 3 2 1 2 1 1 1 1 1 2]",80,-0.0285714285714
"It is an island covered with forest, in the very middle of the sea, and a goddess lives there, daughter of the magician Atlas, who looks after the bottom of the ocean, and carries the great columns that keep heaven and earth asunder.","[2, 2, 2, 6, 7, 4, 6, 2, 3, 4, 6, 2, 3, 3, 3, 1, 7, 5, 5, 8, 2, 3, 8, 5, 3, 5, 5, 3, 6, 2, 3, 5, 3, 7, 3, 5, 7, 4, 4, 6, 3, 5, 7]",185,"[1 1 1 2 2 1 2 1 1 2 1 1 1 2 1 1 2 1 1 2 1 1 4 2 1 1 2 1 2 1 1 3 1 2 1 2 2
 1 1 3 1 2 3]",66,0.4
"This daughter of Atlas has got hold of poor unhappy Ulysses, and keeps trying by every kind of blandishment to make him forget his home, so that he is tired of life, and thinks of nothing but how he may once more see the smoke of his own chimneys.","[4, 8, 2, 5, 3, 3, 4, 2, 4, 7, 7, 3, 5, 6, 2, 5, 4, 2, 12, 2, 4, 3, 6, 3, 4, 2, 4, 2, 2, 5, 2, 4, 3, 6, 2, 7, 3, 3, 2, 3, 4, 4, 3, 3, 5, 2, 3, 3, 8]",195,"[1 2 1 2 1 1 1 1 1 3 2 1 1 1 1 3 1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1
 1 1 1 1 1 1 1 1 1 1 1 2]",61,0.05
"You, sir, take no heed of this, and yet when Ulysses was before Troy did he not propitiate you with many a burnt sacrifice?","[3, 3, 4, 2, 4, 2, 4, 3, 3, 4, 7, 3, 6, 4, 3, 2, 3, 10, 3, 4, 4, 1, 5, 9]",96,[1 1 1 1 0 1 1 1 1 1 2 1 2 1 1 1 1 4 1 1 2 1 1 3],31,0.5
"Why then should you keep on being so angry with him?""","[3, 4, 6, 3, 4, 2, 5, 2, 5, 4, 3]",41,[1 1 1 1 1 1 1 1 2 1 1],12,-0.5
"And Jove said, ""My child, what are you talking about?","[3, 4, 4, 2, 5, 4, 3, 3, 7, 5]",40,[1 1 1 1 1 1 1 1 2 2],12,0.0
"How can I forget Ulysses than whom there is no more capable man on earth, nor more liberal in his offerings to the immortal gods that live in heaven?","[3, 3, 1, 6, 7, 4, 4, 5, 2, 2, 4, 7, 3, 2, 5, 3, 4, 7, 2, 3, 9, 2, 3, 8, 4, 4, 4, 2, 6]",119,[1 1 1 2 2 1 1 1 1 1 1 2 1 1 2 1 1 3 1 1 3 1 1 3 1 1 1 1 3],41,0.146590909091
"Bear in mind, however, that Neptune is still furious with Ulysses for having blinded an eye of Polyphemus king of the Cyclopes.","[4, 2, 4, 7, 4, 7, 2, 5, 7, 4, 7, 3, 6, 7, 2, 3, 2, 10, 4, 2, 3, 8]",103,[2 1 1 3 1 2 1 1 2 1 2 1 2 1 1 0 1 4 1 1 1 2],32,0.0
"Polyphemus is son to Neptune by the nymph Thoosa, daughter to the sea-king Phorcys; therefore though he will not kill Ulysses outright, he torments him by preventing him from getting home.","[10, 2, 3, 2, 7, 2, 3, 5, 6, 8, 2, 3, 8, 7, 9, 6, 2, 4, 3, 4, 7, 8, 2, 8, 3, 2, 10, 3, 4, 7, 4]",154,[4 1 1 1 2 1 1 1 2 2 1 1 3 2 3 1 1 1 1 1 2 2 1 2 1 1 3 1 1 2 1],48,0.0
"Still, let us lay our heads together and see how we can help him to return; Neptune will then be pacified, for if we are all of a mind he can hardly stand out against us.""","[5, 3, 2, 3, 3, 5, 8, 3, 3, 3, 2, 3, 4, 3, 2, 6, 7, 4, 4, 2, 8, 3, 2, 2, 3, 3, 2, 1, 4, 2, 3, 6, 5, 3, 7, 2]",131,[1 1 1 1 1 2 3 1 1 1 1 1 1 1 1 2 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1],45,-0.291666666667
"And Minerva said, ""Father, son of Saturn, King of kings, if, then, the gods now mean that Ulysses should get home, we should first send Mercury to the Ogygian island to tell Calypso that we have made up our minds and that he is to return.","[3, 7, 4, 6, 3, 2, 6, 4, 2, 5, 2, 4, 3, 4, 3, 4, 4, 7, 6, 3, 4, 2, 6, 5, 4, 7, 2, 3, 7, 6, 2, 4, 7, 4, 2, 4, 4, 2, 3, 5, 3, 4, 2, 2, 2, 6]",184,"[1 3 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 3 1 1 4 2 1 1 3 1 1 1 1
 1 1 1 1 1 1 1 1 2]",61,-0.03125
"In the meantime I will go to Ithaca, to put heart into Ulysses' son Telemachus; I will embolden him to call the Achaeans in assembly, and speak out to the suitors of his mother Penelope, who persist in eating up any number of his sheep and oxen; I will also conduct him to Sparta and to Pylos, to see if he can hear anything about the return of his dear father--for this will make people speak well of him.""","[2, 3, 8, 1, 4, 2, 2, 6, 2, 3, 5, 4, 7, 3, 10, 1, 4, 8, 3, 2, 4, 3, 8, 2, 8, 3, 5, 3, 2, 3, 7, 2, 3, 6, 8, 3, 7, 2, 6, 2, 3, 6, 2, 3, 5, 3, 4, 1, 4, 4, 7, 3, 2, 6, 3, 2, 5, 2, 3, 2, 2, 3, 4, 8, 5, 3, 6, 2, 3, 4, 6, 3, 4, 4, 4, 6, 5, 4, 2, 3]",318,"[1 1 3 1 1 1 1 3 1 1 2 2 2 1 4 1 1 3 1 1 1 1 3 1 3 1 2 1 1 1 2 1 1 2 3 1 2
 1 3 1 2 2 1 1 1 1 2 1 1 2 2 1 1 2 1 1 2 1 1 1 1 1 2 3 2 1 2 1 1 2 2 1 1 1
 1 1 2 1 1 1]",119,0.0
"So saying she bound on her glittering golden sandals, imperishable, with which she can fly like the wind over land or sea; she grasped the redoubtable bronze-shod spear, so stout and sturdy and strong, wherewith she quells the ranks of heroes who have displeased her, and down she darted from the topmost summits of Olympus, whereon forthwith she was in Ithaca, at the gateway of Ulysses' house, disguised as a visitor, Mentes, chief of the Taphians, and she held a bronze spear in her hand.","[2, 6, 3, 5, 2, 3, 10, 6, 7, 12, 4, 5, 3, 3, 3, 4, 3, 4, 4, 4, 2, 3, 3, 7, 3, 11, 11, 5, 2, 5, 3, 6, 3, 6, 9, 3, 6, 3, 5, 2, 6, 3, 4, 10, 3, 3, 4, 3, 6, 4, 3, 7, 7, 2, 7, 7, 9, 3, 3, 2, 6, 2, 3, 7, 2, 7, 5, 9, 2, 1, 7, 6, 5, 2, 3, 8, 3, 3, 4, 1, 6, 5, 2, 3, 4]",393,"[1 1 0 1 1 1 3 2 2 4 1 1 0 1 1 1 1 1 2 1 1 2 0 1 1 3 3 2 1 1 1 2 1 1 3 0 1
 1 1 1 1 1 1 3 1 1 1 0 1 1 1 2 2 1 3 2 2 0 1 1 3 1 1 3 1 2 1 2 1 1 3 1 2 1
 1 3 1 0 1 1 1 2 1 1 1]",115,0.395555555556
"There she found the lordly suitors seated on hides of the oxen which they had killed and eaten, and playing draughts in front of the house.","[5, 3, 5, 3, 6, 7, 6, 2, 5, 2, 3, 4, 5, 4, 3, 6, 3, 5, 3, 7, 8, 2, 5, 2, 3, 5]",112,[1 0 1 1 2 2 2 1 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 1 1 1],31,-0.2
"Men-servants and pages were bustling about to wait upon them, some mixing wine with water in the mixing-bowls, some cleaning down the tables with wet sponges and laying them out again, and some cutting up great quantities of meat.","[12, 3, 5, 4, 8, 5, 2, 4, 4, 4, 4, 6, 4, 4, 5, 2, 3, 12, 4, 8, 4, 3, 6, 4, 3, 7, 3, 6, 4, 3, 5, 3, 4, 7, 2, 5, 10, 2, 4]",188,"[3 1 1 1 2 2 1 1 2 1 1 2 1 1 2 1 1 3 1 3 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 3
 1 2]",56,-0.0138888888889
Telemachus saw her long before any one else did.,"[10, 3, 3, 4, 6, 3, 3, 4, 3]",39,[4 1 1 1 2 2 1 1 1],14,-0.05
"He was sitting moodily among the suitors thinking about his brave father, and how he would send them flying out of the house, if he were to come to his own again and be honoured as in days gone by.","[2, 3, 7, 7, 5, 3, 7, 8, 5, 3, 5, 6, 3, 3, 2, 5, 4, 4, 6, 3, 2, 3, 5, 2, 2, 4, 2, 4, 2, 3, 3, 5, 3, 2, 8, 2, 2, 4, 4, 2]",155,"[1 1 2 3 2 1 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1
 1 1 1]",50,0.7
"Thus brooding as he sat among them, he caught sight of Minerva and went straight to the gate, for he was vexed that a stranger should be kept waiting for admittance.","[4, 8, 2, 2, 3, 5, 4, 2, 6, 5, 2, 7, 3, 4, 8, 2, 3, 4, 3, 2, 3, 5, 4, 1, 8, 6, 2, 4, 7, 3, 10]",132,[1 2 1 1 1 2 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 3],39,0.2
"He took her right hand in his own, and bade her give him her spear.","[2, 4, 3, 5, 4, 2, 3, 3, 3, 4, 3, 4, 3, 3, 5]",51,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 2],16,0.442857142857
