0,wrd_length,total_char,syl_count,syl_sum,sentiment
'The Queen will hear you!,"[4, 5, 4, 4, 3]",20,[0 1 1 2 1],5,0.0
"You see, she came rather late, and the Queen said--'  'Get to your places!'","[3, 3, 3, 4, 6, 4, 3, 3, 5, 4, 4, 2, 4, 6]",54,[1 1 0 1 2 1 1 1 1 1 1 1 1 1],14,-0.375
"shouted the Queen in a voice of thunder, and people began running about in all directions, tumbling up against each other; however, they got settled down in a minute or two, and the game began.","[7, 3, 5, 2, 1, 5, 2, 7, 3, 6, 5, 7, 5, 2, 3, 10, 8, 2, 7, 4, 5, 7, 4, 3, 7, 4, 2, 1, 6, 2, 3, 3, 3, 4, 5]",153,[1 1 1 1 1 1 1 2 1 1 2 2 2 1 1 3 2 1 2 2 2 3 1 1 1 1 1 1 2 1 1 1 1 1 2],49,-0.226851851852
"Alice thought she had never seen such a curious croquet-ground in her life; it was all ridges and furrows; the balls were live hedgehogs, the mallets live flamingoes, and the soldiers had to double themselves up and to stand on their hands and feet, to make the arches.","[5, 7, 3, 3, 5, 4, 4, 1, 7, 14, 2, 3, 4, 2, 3, 3, 6, 3, 7, 3, 5, 4, 4, 9, 3, 7, 4, 10, 3, 3, 8, 3, 2, 6, 10, 2, 3, 2, 5, 2, 5, 5, 3, 4, 2, 4, 3, 6]",216,"[2 1 0 1 2 1 1 1 2 3 1 1 1 1 1 1 1 1 2 1 1 1 1 3 1 2 1 2 1 1 3 1 1 1 2 1 1
 1 1 1 1 1 1 1 1 1 1 1]",60,0.0345454545455
"The chief difficulty Alice found at first was in managing her flamingo: she succeeded in getting its body tucked away, comfortably enough, under her arm, with its legs hanging down, but generally, just as she had got its neck nicely straightened out, and was going to give the hedgehog a blow with its head, it WOULD twist itself round and look up in her face, with such a puzzled expression that she could not help bursting out laughing: and when she had got its head down, and was going to begin again, it was very provoking to find that the hedgehog had unrolled itself, and was in the act of crawling away: besides all this, there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to, and, as the doubled-up soldiers were always getting up and walking off to other parts of the ground, Alice soon came to the conclusion that it was a very difficult game indeed.","[3, 5, 10, 5, 5, 2, 5, 3, 2, 8, 3, 8, 3, 9, 2, 7, 3, 4, 6, 4, 11, 6, 5, 3, 3, 4, 3, 4, 7, 4, 3, 9, 4, 2, 3, 3, 3, 3, 4, 6, 12, 3, 3, 3, 5, 2, 4, 3, 8, 1, 4, 4, 3, 4, 2, 5, 5, 6, 5, 3, 4, 2, 2, 3, 4, 4, 4, 1, 7, 10, 4, 3, 5, 3, 4, 8, 3, 8, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3, 5, 2, 5, 5, 2, 3, 4, 9, 2, 4, 4, 3, 8, 3, 8, 6, 3, 3, 2, 3, 3, 2, 8, 4, 7, 3, 4, 5, 3, 9, 1, 5, 2, 6, 2, 3, 3, 8, 3, 6, 2, 4, 3, 8, 2, 3, 2, 3, 10, 8, 4, 6, 7, 2, 3, 7, 3, 2, 5, 5, 2, 3, 6, 5, 4, 4, 2, 3, 10, 4, 2, 3, 1, 4, 9, 4, 6]",716,"[1 2 4 2 1 1 1 1 1 3 1 3 0 2 1 2 1 2 1 2 4 2 2 1 1 1 1 1 2 1 1 4 1 1 0 1 1
 1 1 3 2 1 1 1 1 1 1 1 3 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 3 1 0 1 1
 1 2 1 2 1 1 0 1 1 1 2 1 1 1 1 1 2 2 1 1 2 3 1 1 1 1 3 1 2 2 1 1 1 1 1 1 2
 2 2 1 1 1 1 4 1 1 1 2 1 1 1 3 0 1 1 1 1 3 1 1 1 1 3 3 1 2 2 1 1 2 1 1 2 1
 1 1 1 2 1 1 1 1 3 1 1 1 1 2 3 1 1]",228,-0.0412393162393
"The players all played at once without waiting for turns, quarrelling all the while, and fighting for the hedgehogs; and in a very short time the Queen was in a furious passion, and went stamping about, and shouting 'Off with his head!'","[3, 7, 3, 6, 2, 4, 7, 7, 3, 5, 11, 3, 3, 5, 3, 8, 3, 3, 9, 3, 2, 1, 4, 5, 4, 3, 5, 3, 2, 1, 7, 7, 3, 4, 8, 5, 3, 8, 4, 4, 3, 4]",188,"[1 1 1 0 1 1 2 2 1 1 3 1 1 1 1 2 1 1 3 1 1 1 2 1 1 1 1 1 1 1 2 2 1 1 2 2 1
 2 1 1 1 2]",55,0.0
or 'Off with her head!',"[2, 4, 4, 3, 4]",17,[1 1 1 1 2],6,0.0
about once in a minute.,"[5, 4, 2, 1, 6]",18,[2 1 1 1 2],7,0.0
"Alice began to feel very uneasy: to be sure, she had not as yet had any dispute with the Queen, but she knew that it might happen any minute, 'and then,' thought she, 'what would become of me?","[5, 5, 2, 4, 4, 6, 2, 2, 4, 3, 3, 3, 2, 3, 3, 3, 7, 4, 3, 5, 3, 3, 4, 4, 2, 5, 6, 3, 6, 4, 4, 7, 3, 5, 5, 6, 2, 2]",147,"[2 2 1 1 2 4 1 1 1 0 1 1 1 1 1 2 2 1 1 1 1 0 1 1 1 1 2 2 2 1 1 1 0 1 1 2 1
 1]",47,0.35
"They're dreadfully fond of beheading people here; the great wonder is, that there's any one left alive!'","[4, 3, 10, 4, 2, 9, 6, 4, 3, 5, 6, 2, 4, 5, 2, 3, 3, 4, 5]",84,[1 0 4 1 1 4 1 1 1 2 2 1 1 1 0 2 1 1 2],27,-0.01875
"She was looking about for some way of escape, and wondering whether she could get away without being seen, when she noticed a curious appearance in the air: it puzzled her very much at first, but, after watching it a minute or two, she made it out to be a grin, and she said to herself 'It's the Cheshire Cat: now I shall have somebody to talk to.'","[3, 3, 7, 5, 3, 4, 3, 2, 6, 3, 9, 7, 3, 5, 3, 4, 7, 5, 4, 4, 3, 7, 1, 7, 10, 2, 3, 3, 2, 7, 3, 4, 4, 2, 5, 3, 5, 8, 2, 1, 6, 2, 3, 3, 4, 2, 3, 2, 2, 1, 4, 3, 3, 4, 2, 7, 3, 2, 3, 8, 3, 3, 1, 5, 4, 8, 2, 4, 2]",271,"[0 1 2 2 1 1 1 1 2 1 3 2 0 1 1 2 2 1 1 1 0 2 1 2 4 1 1 1 1 1 1 2 1 1 1 1 2
 2 1 1 2 1 1 0 1 1 1 1 1 1 1 1 0 1 1 2 1 0 1 2 1 1 1 1 1 4 1 1 1]",85,0.075
'How are you getting on?',"[4, 3, 3, 7, 2]",19,[1 1 1 2 1],6,0.0
"said the Cat, as soon as there was mouth enough for it to speak with.","[4, 3, 3, 2, 4, 2, 5, 3, 5, 6, 3, 2, 2, 5, 4]",53,[1 1 1 1 1 1 1 1 1 2 1 1 1 2 1],17,0.0
"Alice waited till the eyes appeared, and then nodded.","[5, 6, 4, 3, 4, 8, 3, 4, 6]",43,[2 1 1 1 0 3 1 1 1],11,0.0
"'It's no use speaking to it,' she thought, 'till its ears have come, or at least one of them.'","[3, 2, 2, 3, 8, 2, 2, 3, 7, 5, 3, 4, 4, 4, 2, 2, 5, 3, 2, 4]",70,[1 0 1 1 3 1 1 0 1 1 1 2 1 1 1 1 2 1 1 1],22,-0.3
